,gene function,organism,oualidia_1_counts,phylum,class,order,family
12227,ubiquitin-conjugating enzyme e2-16kd,Thalassiosira pseudonana CCMP1335,1,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae
12228,ubiquitin-conjugating enzyme family protein,Cryptosporidium muris RN66,1,Apicomplexa,Coccidia,Eucoccidiorida,Cryptosporidiidae
12229,ubiquitin-protein ligase,Schistosoma mansoni,1,Platyhelminthes,Trematoda,Strigeidida,Schistosomatidae
12230,ubiquitin-protein ligase NEDD4-like isoform 1,Pan troglodytes,1,Chordata,Mammalia,Primates,Hominidae
12231,ubiquitin/metalloprotease fusion protein,Schizosaccharomyces pombe 972h-,1,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae
12232,udk phosphoribulokinase family protein,Thermosipho africanus TCF52B,1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae
12233,udp-N-acetylglucosamine 2-epimerase,Paludibacter propionicigenes WB4,1,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae
12234,udp-glucuronic acid epimerase protein,Roseovarius sp. 217,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12235,uncharacterized C-terminal FlhB domain-containing protein,Alteromonas macleodii ''Deep ecotype'',2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
12236,uncharacterized MobA-related protein-like protein,Desulfotomaculum reducens MI-1,1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae
12237,uncharacterized peroxidase-related enzyme,Burkholderia ambifaria MC40-6,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
12238,unconventional myosin IB,Entamoeba histolytica HM-1:IMSS,2,,,,Entamoebidae
12239,undecaprenyl diphosphate synthase,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,2,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae
12240,undecaprenyl pyrophosphate phosphatase,Clavibacter michiganensis subsp. michiganensis NCPPB 382,4,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
12241,undecaprenyl pyrophosphate phosphatase,Frankia sp. CcI3,1,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
12242,undecaprenyl pyrophosphate phosphatase,Saccharophagus degradans 2-40,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
12243,undecaprenyl pyrophosphate synthase,Nitrobacter hamburgensis X14,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
12244,undecaprenyl pyrophosphate synthetase,Acidothermus cellulolyticus 11B,5,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae
12245,undecaprenyl pyrophosphate synthetase,Neisseria meningitidis MC58,1,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae
12246,undecaprenyl pyrophosphate synthetase (di-tran,Cytophaga hutchinsonii ATCC 33406,2,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae
12247,undecaprenyl pyrophosphate synthetase (di-tran,Kordia algicida OT-1,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
12248,undecaprenyl-diphosphatase UppP,gamma proteobacterium NOR5-3,1,Chordata,Mammalia,Primates,Hominidae
12249,undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase,Alteromonas macleodii ATCC 27126,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
12250,undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase,marine actinobacterium PHSC20C1,6,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
12251,undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase,Agrobacterium radiobacter K84,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
12252,undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase,Parabacteroides distasonis ATCC 8503,1,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae
12253,undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase,Rhodoferax ferrireducens T118,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
12254,universal stress family protein,Roseobacter sp. GAI101,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12255,universal stress protein,Flavobacteriales bacterium ALC-1,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,
12256,uptake gene product superfamily protein,alpha proteobacterium HIMB114,17,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
12257,uracil phosphoribosyltransferase,Kribbella flavida DSM 17836,1,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae
12258,uracil phosphoribosyltransferase,Marinobacter aquaeolei VT8,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
12259,uracil phosphoribosyltransferase,Mobiluncus mulieris 28-1,1,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae
12260,uracil phosphoribosyltransferase,Nocardioides sp. JS614,5,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae
12261,uracil phosphoribosyltransferase,Roseobacter denitrificans OCh 114,4,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12262,uracil phosphoribosyltransferase,Sanguibacter keddieii DSM 10542,1,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae
12263,uracil-DNA glycosylase,Subdoligranulum variabile DSM 15176,1,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
12264,uracil-DNA glycosylase,Xanthomonas campestris pv. campestris str. 8004,2,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
12265,uracil-DNA glycosylase family protein,Myxococcus xanthus DK 1622,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae
12266,urea carboxylase (alpha subunit),Alteromonadales bacterium TW-7,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,
12267,ureas,Lutiella nitroferrum 2002,1,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae
12268,urease accessory UreG protein,Herbaspirillum seropedicae SmR1,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae
12269,urease accessory protein,Proteus mirabilis ATCC 29906,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
12270,urease accessory protein UreG,Clostridium thermocellum JW20,1,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
12271,urease accessory protein UreG,Opitutus terrae PB90-1,1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae
12272,urease subunit alpha,Alcanivorax borkumensis SK2,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae
12273,urease subunit alpha,Ralstonia pickettii 12D,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
12274,urease subunit beta,Azoarcus sp. BH72,1,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
12275,ureidoglycolate hydrolase,Candidatus Pelagibacter ubique HTCC1002,5,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
12276,ureidoglycolate hydrolase,Pelagibaca bermudensis HTCC2601,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12277,uridine kinase,Chloroflexus aurantiacus J-10-fl,1,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae
12278,uridine kinase,Streptococcus uberis 0140J,1,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
12279,uridine-cytidine kinase-like 1,Mus musculus,1,Chordata,Mammalia,Rodentia,Muridae
12280,uridylate kinase,Corynebacterium diphtheriae NCTC 13129,1,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae
12281,uridylate kinase,Flavobacterium psychrophilum JIP02/86,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
12282,uridylate kinase,Heliobacterium modesticaldum Ice1,1,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae
12283,uridylate kinase,Lactobacillus acidophilus NCFM,1,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae
12284,uridylate kinase,Pseudomonas entomophila L48,2,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
12285,uridylate kinase,Variovorax paradoxus S110,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
12286,uridylate kinase,beta proteobacterium KB13,3,Proteobacteria,Betaproteobacteria,Methylophilales,
12287,uridylyltransferase,Pseudoalteromonas haloplanktis TAC125,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
12288,urocanate hydratase,Flavobacteriaceae bacterium 3519-10,5,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
12289,urocanate hydratase,Flavobacteriales bacterium ALC-1,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,
12290,urocanate hydratase,Fusobacterium sp. D12,1,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae
12291,urocanate hydratase,Prevotella buccalis ATCC 35310,1,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
12292,urocanate hydratase,Sphingopyxis alaskensis RB2256,1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
12293,uroporphyrin-III C-methyltransferase,Endoriftia persephone ''Hot96_1+Hot96_2'',1,Proteobacteria,Gammaproteobacteria,,
12294,uroporphyrin-III C/tetrapyrrole methyltransferase,Herpetosiphon aurantiacus ATCC 23779,1,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae
12295,uroporphyrin-III C/tetrapyrrole methyltransferase,Rhodobacter sphaeroides ATCC 17025,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12296,uroporphyrinogen III decarboxylase,Grimontia hollisae CIP 101886,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
12297,uroporphyrinogen decarboxylase,Arcobacter nitrofigilis DSM 7299,1,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
12298,uroporphyrinogen decarboxylase,Legionella pneumophila str. Paris,1,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae
12299,uroporphyrinogen decarboxylase,Maritimibacter alkaliphilus HTCC2654,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12300,uroporphyrinogen decarboxylase,Nitrobacter hamburgensis X14,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
12301,uroporphyrinogen decarboxylase,Polaromonas naphthalenivorans CJ2,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
12302,uroporphyrinogen decarboxylase,Sulfitobacter sp. EE-36,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12303,uroporphyrinogen decarboxylase,Sulfurovum sp. NBC37-1,1,Proteobacteria,Epsilonproteobacteria,,
12304,uroporphyrinogen decarboxylase,gamma proteobacterium NOR51-B,1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
12305,uroporphyrinogen decarboxylase HemE,Rhodobacteraceae bacterium HTCC2083,3,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12306,uroporphyrinogen-III C-methyltransferase,delta proteobacterium NaphS2,1,Proteobacteria,Deltaproteobacteria,,
12307,uroporphyrinogen-III synthetase,Erythrobacter sp. SD-21,1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae
12308,uvrd/rep helicase,Methylovorus sp. MP688,2,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
12309,vacuolar ATP synthase subunit B,Brugia malayi,1,Nematoda,Chromadorea,Spirurida,Onchocercidae
12310,vacuolar protein sorting-associated protein 53,Phytophthora infestans T30-4,1,,Oomycetes,Peronosporales,
12311,vacuolar-type H+ pumping pyrophosphatase,Plasmodium vivax SaI-1,1,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae
12312,valine tRNA synthetase,Pseudoalteromonas haloplanktis TAC125,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
12313,valine-tRNA ligase,Candidatus Pelagibacter ubique HTCC1062,24,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
12314,valine-tRNA ligase,Dictyostelium discoideum AX4,2,,,Dictyosteliida,
12315,valyl-tRNA synthetas,Perkinsus marinus ATCC 50983,1,,,Perkinsida,Perkinsidae
12316,valyl-tRNA synthetase,Bacillus selenitireducens MLS10,2,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae
12317,valyl-tRNA synthetase,Candidatus Pelagibacter sp. HTCC7211,41,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
12318,valyl-tRNA synthetase,Chlorobium phaeovibrioides DSM 265,1,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
12319,valyl-tRNA synthetase,Dehalococcoides sp. BAV1,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae
12320,valyl-tRNA synthetase,Marivirga tractuosa DSM 4126,3,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae
12321,valyl-tRNA synthetase,Nitrosococcus halophilus Nc4,1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae
12322,valyl-tRNA synthetase,Ralstonia eutropha JMP134,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
12323,valyl-tRNA synthetase,Roseobacter denitrificans OCh 114,3,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12324,valyl-tRNA synthetase,Roseovarius sp. TM1035,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12325,valyl-tRNA synthetase,Sebaldella termitidis ATCC 33386,1,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae
12326,valyl-tRNA synthetase,Teredinibacter turnerae T7901,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
12327,valyl-tRNA synthetase,bacterium Ellin514,1,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,
12328,vanillin: NAD oxidoreductase,Bradyrhizobium japonicum USDA 110,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
12329,vascular plant-like receptor protein kinase,Thalassiosira pseudonana CCMP1335,1,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae
12330,very large probable muci,Cryptosporidium parvum Iowa II,28,Apicomplexa,Coccidia,Eucoccidiorida,Cryptosporidiidae
12331,vesicle-fusing ATPas,Phytophthora infestans T30-4,1,,Oomycetes,Peronosporales,
12332,vesicle-fusing ATPase,Homo sapiens,1,Chordata,Mammalia,Primates,Hominidae
12333,vesicle-fusing ATPase,Methylibium petroleiphilum PM1,2,Proteobacteria,Betaproteobacteria,Burkholderiales,
12334,violaxanthin deepoxidase,Phaeodactylum tricornutum CCAP 1055/1,1,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae
12335,vitamin B12-dependent ribonucleotide reductase,Rhodopirellula baltica SH 1,3,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
12336,voltage-dependent N-type calcium channel subunit alpha-1B,Homo sapiens,1,Chordata,Mammalia,Primates,Hominidae
12337,voltage-gated chloride channel protei,Roseobacter litoralis Och 149,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12338,voltage-gated ion channel superfamily,Micromonas pusilla CCMP1545,2,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae
12339,voltage-gated potassium channel beta subunit,Reinekea blandensis MED297,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae
12340,voltage-gated sodium channel,Pelagibaca bermudensis HTCC2601,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12341,von Willebrand facto,Thiomicrospira crunogena XCL-2,1,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae
12342,von Willebrand facto,beta proteobacterium KB13,2,Proteobacteria,Betaproteobacteria,Methylophilales,
12343,von Willebrand factor type A,Chitinophaga pinensis DSM 2588,1,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae
12344,von Willebrand factor type A,Chthoniobacter flavus Ellin428,2,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae
12345,von Willebrand factor type A,Flavobacteria bacterium MS024-2A,2,Bacteroidetes,Flavobacteriia,,
12346,von Willebrand factor type A (vWA)domain-containing protein,Flavobacterium johnsoniae UW101,3,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
12347,von Willebrand factor type A(vWA) domain protein,gamma proteobacterium NOR5-3,1,Chordata,Mammalia,Primates,Hominidae
12348,vps4b-prov protein,Brugia malayi,2,Nematoda,Chromadorea,Spirurida,Onchocercidae
12349,xaa-Pro aminopeptidase 1,Streptomyces lividans TK24,3,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
12350,xanthine dehydrogenas,Maritimibacter alkaliphilus HTCC2654,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12351,xanthine dehydrogenas,Rhodobacter sphaeroides 2.4.1,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12352,xanthine dehydrogenas,Rhodobacteraceae bacterium KLH11,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12353,xanthine dehydrogenas,Roseovarius sp. 217,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12354,xanthine dehydrogenase family protei,Rhodobacteraceae bacterium HTCC2150,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12355,xanthine dehydrogenase molybdenum-binding subunit,Dinoroseobacter shibae DFL 12,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12356,xanthine dehydrogenase subunit A,Herbaspirillum seropedicae SmR1,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae
12357,xanthine dehydrogenase/oxidase,Mus musculus,2,Chordata,Mammalia,Rodentia,Muridae
12358,xanthine/uracil permease family protein,Rhodobacteraceae bacterium HTCC2083,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12359,xylose isomerase,Clostridium difficile ATCC 43255,1,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae
12360,xylose isomerase,Silicibacter sp. TrichCH4B,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12361,xylose isomerase,Xanthomonas axonopodis pv. citri str. 306,1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
12362,xylose isomerase domain protein TIM barrel,Opitutaceae bacterium TAV2,1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae
12363,xylulokinase,Jonesia denitrificans DSM 20603,1,Actinobacteria,Actinobacteria,Micrococcales,Jonesiaceae
12364,yhgI protein,Neptuniibacter caesariensis,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
12365,zeta-carotene desaturase,Cyanothece sp. CCY0110,3,Cyanobacteria,,Oscillatoriales,Cyanothecaceae
12366,zinc carboxypeptidase,Polaribacter sp. MED152,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
12367,zinc finger CCCH type containing 13,Rattus norvegicus,2,Chordata,Mammalia,Rodentia,Muridae
12368,zinc finger CCCH-type containing 13,Oryctolagus cuniculus,1,Chordata,Mammalia,Lagomorpha,Leporidae
12369,zinc finger protein 629,Homo sapiens,1,Chordata,Mammalia,Primates,Hominidae
12370,zinc import ATP-binding protein,Dinoroseobacter shibae DFL 12,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
12371,zinc transporter ZupT,Clostridium perfringens str. 13,3,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
12372,zinc-binding alcohol dehydrogenase,Pseudoalteromonas atlantica T6c,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
12373,zinc-binding alcohol dehydrogenase,Rhodopseudomonas palustris BisB5,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
12374,zinc-binding alcohol dehydrogenase,Ruegeria sp. TM1040,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
